"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2011-Q1",-8.34
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2011-Q2",-5
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2011-Q3",-0.35
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2011-Q4",4.57
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2012-Q1",6.11
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2012-Q2",11.49
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2012-Q3",14.25
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2012-Q4",16.89
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2013-Q1",16.78
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2013-Q2",16.34
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2013-Q3",19.79
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2013-Q4",23.79
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2014-Q1",34
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2014-Q2",36.18
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2014-Q3",27.31
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2014-Q4",16.5
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2015-Q1",1.48
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2015-Q2",-8
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2015-Q3",-10.41
"AE:United Arab Emirates","N:Nominal","771:Year-on-year changes, in per cent","Q:AE:N:771","2015-Q4",-11.03
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2003-Q1",91.1
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2003-Q2",89.22
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2003-Q3",86.02
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2003-Q4",87.04
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2004-Q1",94.98
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2004-Q2",98.62
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2004-Q3",100.69
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2004-Q4",103.46
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2005-Q1",104.02
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2005-Q2",104.08
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2005-Q3",103.74
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2005-Q4",102.09
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2006-Q1",106.93
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2006-Q2",108.43
